sample_ID	campaign	station	event	date_time	latitude	longitude	depth	sample_method	biome	ocean_region	biogeographic_province	size_fraction	depth_nominal	temperature	SST	SST_grad	O2	NO3	NO2	NO3NO2	PO43	SiOH4	Fe	NH4	ChlA	ChlA_fluo	fluorescence	PAR	NPP_C_mean8days	POC	PIC	SSD	bathymetry	coast_distance	Okubo_Weiss	Lyapunov	residence_time	age	salinity	angular_scattering_coef	optical_backscattering_coef	particle_backscattering_coef	optical_attenuation_coef	particle_optical_attenuation_coef	depth_mix_layer	depth_ChlA_max	depth_max_Brunt	depth_max_O2	depth_min_O2	depth_nitracline
TARA_A100000817	TARA_20091108Z	TARA_019	NET	2009-11-11T19:50	34.217	13.9616	SRF	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	20-180	5	21.6801	21.575677	0.45985	236.5	0.016256014	0.041924127	NA	NA	NA	0.001388003	0.008395728	0.11	61.2013	NA	29.6276	NA	39.9111881256104	0.000110564335045638	630	-228	156.2364	0.007018	0.078478	1.777778	0	38.424	NA	NA	NA	NA	NA	56	102	64.5	64.5	29	NA
TARA_A100000823	TARA_20091108Z	TARA_019	PUMP	2009-11-11T16:24	34.2116	13.7684	SRF	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	0.8-5	5	21.9596	21.6391315	0.3291	231	0.016256014	0.041924127	NA	NA	NA	0.001388003	0.008395728	0.12	68.9512	NA	29.60723	NA	38.7481956481934	0.00010775588452816	630	-276	151.794	0.007018	0.078478	1.777778	0	38.405	NA	NA	NA	NA	NA	56	102	64.5	64.5	29	NA
TARA_A100000825	TARA_20091108Z	TARA_019	PUMP	2009-11-11T16:24	34.2116	13.7684	SRF	SEQ-(500mL-or-15min)_W5-20	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	5-20	5	21.9596	21.6391315	0.3291	231	0.016256014	0.041924127	NA	NA	NA	0.001388003	0.008395728	0.12	68.9512	NA	29.60723	NA	38.7481956481934	0.00010775588452816	630	-276	151.794	0.007018	0.078478	1.777778	0	38.405	NA	NA	NA	NA	NA	56	102	64.5	64.5	29	NA
TARA_A100001141	TARA_20100108Z	TARA_032	PUMP	2010-01-11T07:21	23.36	37.2183	SRF	SEQ-(100L-or-15min)_W0.8-5	Coastal Biome	RS	Red Sea, Persian Gulf Province	0.8-5	5	25.8244	25.588009	0.14872	188.4	0.00528441	0.010496082	0	0.018	0.87	0.001387787	0.020147547	0	15.588	1.94753	35.947426	278.695	46.9087219238281	0.000162701086082961	649	-1010	88.3462	-0.014886	NA	0	120	39.747	0.000431	-0.000133	0.001289	0.0556	0.046972	35	80	142	28.333	286.667	231
TARA_A100001142	TARA_20100108Z	TARA_032	PUMP	2010-01-11T07:21	23.36	37.2183	SRF	SEQ-(500mL-or-15min)_W5-20	Coastal Biome	RS	Red Sea, Persian Gulf Province	5-20	5	25.8244	25.588009	0.14872	188.4	0.00528441	0.010496082	0	0.018	0.87	0.001387787	0.020147547	0	15.588	1.94753	35.947426	278.695	46.9087219238281	0.000162701086082961	649	-1010	88.3462	-0.014886	NA	0	120	39.747	0.000431	-0.000133	0.001289	0.0556	0.046972	35	80	142	28.333	286.667	231
TARA_A100001143	TARA_20100108Z	TARA_032	NET	2010-01-11T07:21	23.36	37.2183	SRF	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	RS	Red Sea, Persian Gulf Province	20-180	5	25.8244	25.588009	0.14872	188.4	0.00528441	0.010496082	0	0.018	0.87	0.001387787	0.020147547	0	15.588	1.94753	35.947426	278.695	46.9087219238281	0.000162701086082961	649	-1010	88.3462	-0.014886	NA	0	120	39.747	0.000431	-0.000133	0.001289	0.0556	0.046972	35	80	142	28.333	286.667	231
TARA_A100001144	TARA_20100108Z	TARA_032	NET	2010-01-11T08:37	23.3733	37.2167	SRF	SEQ-(500mL-or-15min)_N180-2000	Coastal Biome	RS	Red Sea, Persian Gulf Province	180-2000	5	25.9054	25.588009	0.15871	187.9	0.00528441	0.010496082	0	0.018	0.87	0.001387787	0.020147547	0	14.5436	1.94753	35.947426	278.695	46.9087219238281	0.000162701086082961	649	-1055	87.3213	-0.014886	NA	0	120	39.72	0.000435	-0.000129	0.001316	0.0503	0.041675	35	80	142	28.333	286.667	231
TARA_A100001145	TARA_20100108Z	TARA_032	PUMP	2010-01-11T14:17	23.4183	37.245	DCM	SEQ-(100L-or-15min)_W0.8-5	Coastal Biome	RS	Red Sea, Persian Gulf Province	0.8-5	80	26.0504	25.46665675	0.40845	180	0.00528441	0.010496082	0	0.025	0.85	0.001387787	0.020147547	0.08	12.1137	NA	35.947426	292.941	47.7858467102051	0.000167967467859853	648	-947	80.7753	-0.014886	NA	0	120	40.196	0.000437	-0.000128	0.001325	0.0536	0.045019	35	80	142	28.333	286.667	231
TARA_A100001146	TARA_20100108Z	TARA_032	PUMP	2010-01-11T14:17	23.4183	37.245	DCM	SEQ-(500mL-or-15min)_W5-20	Coastal Biome	RS	Red Sea, Persian Gulf Province	5-20	80	26.0504	25.46665675	0.40845	180	0.00528441	0.010496082	0	0.025	0.85	0.001387787	0.020147547	0.08	12.1137	NA	35.947426	292.941	47.7858467102051	0.000167967467859853	648	-947	80.7753	-0.014886	NA	0	120	40.196	0.000437	-0.000128	0.001325	0.0536	0.045019	35	80	142	28.333	286.667	231
TARA_A100001147	TARA_20100108Z	TARA_032	NET	2010-01-11T12:28	23.41	37.2383	DCM	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	RS	Red Sea, Persian Gulf Province	20-180	80	26.1409	25.588009	0.15871	181.7	0.00528441	0.010496082	0	0.025	0.85	0.001387787	0.020147547	0.07	14.5436	NA	35.947426	292.941	47.7858467102051	0.000167967467859853	648	-1055	87.3213	-0.014886	NA	0	120	40.179	0.000438	-0.000127	0.001331	0.0559	0.04729	35	80	142	28.333	286.667	231
TARA_A100001148	TARA_20100108Z	TARA_032	NET	2010-01-11T14:15	23.4183	37.245	DCM	SEQ-(500mL-or-15min)_N180-2000	Coastal Biome	RS	Red Sea, Persian Gulf Province	180-2000	80	26.184	25.46665675	0.15871	182.3	0.00528441	0.010496082	0	0.025	0.85	0.001387787	0.020147547	0.07	14.5436	NA	35.947426	292.941	47.7858467102051	0.000167967467859853	648	-1055	87.3213	-0.014886	NA	0	120	40.181	0.000447	-0.000118	0.001396	0.0572	0.048574	35	80	142	28.333	286.667	231
TARA_A100001244	TARA_20100108Z	TARA_033	PUMP	2010-01-13T07:16	21.9467	38.2517	SRF	SEQ-(100L-or-15min)_W0.8-20	Coastal Biome	RS	Red Sea, Persian Gulf Province	0.8-20	5	27.3295	26.75331325	0.27335	182.8	0.006859351	0.006877633	0	0.053	1.15	0.001387791	0.01949049	0.05	17.3849	1.35803	27.880308	311.151	63.1080322265625	0.000125009268231224	655	-987	61.5397	0.450777	0	0	120	38.937	0.000439	-0.000124	0.001352	0.0846	0.075974	26	52	79	33	247.5	171.5
TARA_A100001245	TARA_20100108Z	TARA_033	NET	2010-01-13T07:20	21.9467	38.2517	SRF	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	RS	Red Sea, Persian Gulf Province	20-180	5	27.3295	26.75331325	0.27335	182.8	0.006859351	0.006877633	0	0.053	1.15	0.001387791	0.01949049	0.05	17.3849	1.35803	27.880308	311.151	63.1080322265625	0.000125009268231224	655	-987	61.5397	0.450777	0	0	120	38.937	0.000439	-0.000124	0.001352	0.0846	0.075974	26	52	79	33	247.5	171.5
TARA_A100001246	TARA_20100108Z	TARA_033	NET	2010-01-13T10:10	22.085	38.2083	SRF	SEQ-(500mL-or-15min)_N180-2000	Coastal Biome	RS	Red Sea, Persian Gulf Province	180-2000	5	27.2936	26.7233785	0.19654	184.3	0.006859351	0.006877633	0	0.053	1.15	0.001387791	0.01949049	0.02	13.4082	1.35803	30.070885	311.151	69.9047393798828	6.6404620156391E-05	655	-836	67.5636	0.450777	0	0	120	38.95	0.000429	-0.000134	0.001282	0.0867	0.078126	26	52	79	33	247.5	171.5
TARA_A100001333	TARA_20091214Z	TARA_030	CAST	2009-12-15T15:23	33.9235	32.8118	DCM	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	0.8-5	70	18.9795	20.2395475	0.28082	218.1	0.054155687	0.034886073	0	0	0.67	0.001388157	0.003270233	0.04	13.8349	NA	23.854267	269.659	45.0928497314453	0.000191008528418024	595	-1537	73.8658	-0.309549	0.097233	2.777778	96	39.256	0.000382	-0.000191	0.000943	0.0533	0.044593	41	77	65.667	65.333	259.833	306.667
TARA_A100001335	TARA_20091214Z	TARA_030	CAST	2009-12-15T15:23	33.9235	32.8118	DCM	SEQ-(500mL-or-15min)_W5-20	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	5-20	70	18.9795	20.2395475	0.28082	218.1	0.054155687	0.034886073	0	0	0.67	0.001388157	0.003270233	0.04	13.8349	NA	23.854267	269.659	45.0928497314453	0.000191008528418024	595	-1537	73.8658	-0.309549	0.097233	2.777778	96	39.256	0.000382	-0.000191	0.000943	0.0533	0.044593	41	77	65.667	65.333	259.833	306.667
TARA_A100001431	TARA_20100108Z	TARA_031	NET	2010-01-09T09:25	27.1483	34.8117	SRF	SEQ-(500mL-or-15min)_N180-2000	Coastal Biome	RS	Red Sea, Persian Gulf Province	180-2000	5	24.9944	25.36950325	0.6748	190.8	0.284178823	0.040771591	0	0.024	0.82	0.001387113	0.011221905	0	15.2448	2.20208	32.2575	343.667	42.8037014007568	8.2300386566203E-05	632	-1010	74.269	0.162621	0.028165	1.194444	120	39.938	0.000418	-0.000147	0.001198	0.0568	0.046521	45	84	89.5	32.5	400.5	139
TARA_A100001432	TARA_20100108Z	TARA_031	NET	2010-01-09T07:37	27.155	34.83	SRF	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	RS	Red Sea, Persian Gulf Province	20-180	5	25.0621	25.406518375	0.67892	188.8	0.284178823	0.040771591	0	0.024	0.82	0.001387113	0.011221905	0.01	18.4528	2.20208	32.230747	343.667	42.8037014007568	8.2300386566203E-05	632	-1019	71.862	0.162621	0.028165	1.194444	120	39.982	0.000419	-0.000146	0.001203	0.0579	0.047632	45	84	89.5	32.5	400.5	139
TARA_A100001433	TARA_20100108Z	TARA_031	PUMP	2010-01-09T07:15	27.16	34.835	SRF	SEQ-(100L-or-15min)_W0.8-20	Coastal Biome	RS	Red Sea, Persian Gulf Province	0.8-20	5	25.0621	25.406518375	0.67892	188.8	0.284178823	0.040771591	0	0.024	0.82	0.001387113	0.011221905	0.01	18.4528	2.20208	32.230747	343.667	42.8037014007568	8.2300386566203E-05	632	-1019	71.862	0.162621	0.028165	1.194444	120	39.982	0.000419	-0.000146	0.001203	0.0579	0.047632	45	84	89.5	32.5	400.5	139
TARA_A100001638	TARA_20091214Z	TARA_030	PUMP	2009-12-15T10:41	33.9179	32.898	SRF	SEQ-(500mL-or-15min)_W5-20	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	5-20	5	20.4537	20.266435	0.24369	207.6	0.054155687	0.034886073	0.1	0	0.82	0.001388157	0.003270233	0.01	15.6134	NA	23.949686	255.266	36.4045867919922	3.8366953049262E-05	595	-1497	72.8349	-0.309549	0.097233	2.777778	96	39.425	0.000409	-0.000164	0.001135	0.0613	0.052606	41	77	65.667	65.333	259.833	306.667
TARA_A100001640	TARA_20091214Z	TARA_030	PUMP	2009-12-15T10:41	33.9179	32.898	SRF	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	0.8-5	5	20.4537	20.266435	0.24369	207.6	0.054155687	0.034886073	0.1	0	0.82	0.001388157	0.003270233	0.01	15.6134	NA	23.949686	255.266	36.4045867919922	3.8366953049262E-05	595	-1497	72.8349	-0.309549	0.097233	2.777778	96	39.425	0.000409	-0.000164	0.001135	0.0613	0.052606	41	77	65.667	65.333	259.833	306.667
TARA_A100001644	TARA_20091214Z	TARA_030	NET	2009-12-15T13:05	33.9189	32.8532	DCM	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	20-180	70	17.8897	20.266435	0.2747	219.2	0.054155687	0.034886073	0	0	0.67	0.001388157	0.003270233	0.05	17.3203	NA	23.949686	269.659	37.4796714782715	0.00019103868817183	595	-1452	73.67	-0.309549	0.097233	2.777778	96	39.213	0.000379	-0.000195	0.000918	0.046	0.037312	41	77	65.667	65.333	259.833	306.667
TARA_A100001646	TARA_20091214Z	TARA_030	NET	2009-12-15T11:13	33.9178	32.8849	SRF	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	20-180	5	20.4537	NA	0.24369	207.6	0.054155687	0.034886073	0.1	0	0.82	0.001388157	0.003270233	0.01	15.6134	NA	23.949686	255.266	36.4045867919922	0.00019103868817183	595	-1497	72.8349	-0.309549	0.097233	2.777778	96	39.425	0.000409	-0.000164	0.001135	0.0613	0.052606	41	77	65.667	65.333	259.833	306.667
TARA_A100001648	TARA_20091214Z	TARA_030	NET	2009-12-15T12:44	33.9184	32.86	SRF	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	180-2000	5	20.4675	20.266435	0.2747	207.9	0.054155687	0.034886073	0.1	0	0.82	0.001388157	0.003270233	0.02	17.3203	NA	23.949686	255.266	37.4796714782715	0.00019103868817183	595	-1452	73.67	-0.309549	0.097233	2.777778	96	39.425	0.000415	-0.000158	0.001175	0.0629	0.054164	41	77	65.667	65.333	259.833	306.667
TARA_A100001685	TARA_20100108Z	TARA_033	CAST	2010-01-13T10:54	22.1233	38.1983	DCM	SEQ-(100L-or-15min)_W>0.8	Coastal Biome	RS	Red Sea, Persian Gulf Province	0.8->0.8	70	NA	26.7233785	0.19654	NA	0.006859351	0.006877633	NA	NA	NA	0.001387791	0.01949049	NA	13.4082	NA	30.070885	NA	70.1687622070312	7.2143317083828E-05	654	-836	67.5636	0.450777	0	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100001686	TARA_20100108Z	TARA_033	CAST	2010-01-13T10:54	22.1233	38.1983	DCM	SEQ-(100L-or-15min)_W>0.8	Coastal Biome	RS	Red Sea, Persian Gulf Province	0.8->0.8	40	NA	26.7233785	0.19654	NA	0.006859351	0.006877633	NA	NA	NA	0.001387791	0.01949049	NA	13.4082	NA	30.070885	NA	70.1687622070312	7.2143317083828E-05	654	-836	67.5636	0.450777	0	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A200000102	TARA_20090919Z	TARA_007	NET	2009-09-23T18:32	37.0112	1.946	DCM	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	20-180	42	17.1729	23.455651	0.95289	NA	0.006918471	0.033489773	0	0.01	0.5	0.001387777	0.01524472	0.3	24.1153	NA	7.259426	354.2245	NA	NA	727	-2780	49.3939	-1.3813	0	0	120	37.102	NA	NA	NA	NA	NA	18	44	40.5	NA	NA	NA
TARA_A200000110	TARA_20090919Z	TARA_007	PUMP	2009-09-23T12:50	37.051	1.9378	SRF	SEQ-(500mL-or-15min)_W5-20	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	5-20	5	23.8257	23.455651	1.0375	NA	0.006918471	0.033489773	0	0.06	0.52	0.001387777	0.01524472	0.08	26.8055	NA	3.586798	354.2245	NA	NA	727	-2784	48.0551	-1.3813	0	0	120	37.491	NA	NA	NA	NA	NA	18	44	40.5	NA	NA	NA
TARA_A200000123	TARA_20090919Z	TARA_007	PUMP	2009-09-23T12:50	37.051	1.9378	SRF	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	0.8-5	5	23.8257	23.455651	1.0375	NA	0.006918471	0.033489773	0	0.06	0.52	0.001387777	0.01524472	0.08	26.8055	NA	3.586798	354.2245	NA	NA	727	-2784	48.0551	-1.3813	0	0	120	37.491	NA	NA	NA	NA	NA	18	44	40.5	NA	NA	NA
TARA_A200000139	TARA_20090919Z	TARA_007	NET	2009-09-23T14:39	37.0299	1.9575	SRF	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	20-180	5	23.8257	23.455651	1.0375	NA	0.006918471	0.033489773	0	0.06	0.52	0.001387777	0.01524472	0.08	26.8055	NA	7.108197	354.2245	NA	NA	727	-2784	48.0551	-1.3813	0	0	120	37.491	NA	NA	NA	NA	NA	18	44	40.5	NA	NA	NA
TARA_A200000148	TARA_20090919Z	TARA_007	PUMP	2009-09-23T16:08	37.0541	1.9478	DCM	SEQ-(500mL-or-15min)_W5-20	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	5-20	42	17.3675	23.455651	1.0375	NA	0.006918471	0.033489773	0	0.01	0.5	0.001387777	0.01524472	0.55	26.8055	NA	3.586798	354.2245	NA	NA	727	-2784	48.0551	-1.3813	0	0	120	NA	NA	NA	NA	NA	NA	18	44	40.5	NA	NA	NA
TARA_A200000158	TARA_20090919Z	TARA_007	PUMP	2009-09-23T16:08	37.0541	1.9478	DCM	SEQ-(100L-or-15min)_W0.8-5	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	0.8-5	42	17.3675	23.455651	1.0375	NA	0.006918471	0.033489773	0	0.01	0.5	0.001387777	0.01524472	0.55	26.8055	NA	3.586798	354.2245	NA	NA	727	-2784	48.0551	-1.3813	0	0	120	NA	NA	NA	NA	NA	NA	18	44	40.5	NA	NA	NA
TARA_A200000170	TARA_20090919Z	TARA_007	NET	2009-09-23T17:54	37.0242	1.9486	SRF	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	180-2000	5	23.787	23.455651	0.95289	NA	0.006918471	0.033489773	0	0.06	0.52	0.001387777	0.01524472	0.03	24.1153	NA	7.259426	354.2245	NA	NA	727	-2780	49.3939	-1.3813	0	0	120	37.539	NA	NA	NA	NA	NA	18	44	40.5	NA	NA	NA
TARA_E400007200	TARA_20091122Z	TARA_026	PUMP	2009-11-24T07:40	38.4761	20.1705	SRF	SEQ-(100L-or-15min)_W0.8-20	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	0.8-20	5	19.1687	19.136532625	0.47995	212.9	0.037082328	0.030073045	0	0.01	1.03	0.001387959	0.002741388	0.03	15.4875	NA	20.781855	NA	65.525821685791	6.6866481574834E-05	590	-2869	24.7566	NA	0	0	120	38.357	0.000488	-0.00009	0.001686	0.0872	0.07257	46	56	56.5	54	339	NA
TARA_E500000196	TARA_20091122Z	TARA_025	NET	2009-11-23T13:08	39.4046	19.3886	DCM	SEQ-(500mL-or-15min)_N20-180	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	20-180	50	15.7713	18.781528	2.035	236.7	0.048666991	0.028696594	0.1	0.07	1.82	0.001387952	0.002326648	0.06	14.0094	NA	8.818331	481.038	72.959285736084	0.000136453396407887	587	-1274	38.5477	0.369749	0	0	120	38.414	0.000444	-0.000136	0.001369	0.0667	0.052107	29	54	37.667	33.333	374	NA
TARA_E500000200	TARA_20091122Z	TARA_025	NET	2009-11-23T16:20	39.3833	19.4183	DCM	SEQ-(500mL-or-15min)_N180-2000	Westerlies Biome	MS	Mediterranean Sea, Black Sea Province	180-2000	50	15.0175	18.784485625	1.8872	227.4	0.048666991	0.028696594	0.1	0.07	1.82	0.001387952	0.002326648	0.05	13.8476	NA	8.818331	481.038	68.7663497924805	0.000103375943581341	587	-1299	38.7612	0.369749	0	0	120	38.504	0.000408	-0.000172	0.001121	0.0579	0.043311	29	54	37.667	33.333	374	NA
TARA_G000000124	TARA_20100410Z	TARA_047	CAST	2010-04-16T04:43	-2.0465	72.1568	DCM	SEQ-(100L-or-15min)_W0.8-20	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-20	55	NA	31.171288	0.27021	NA	0.008090431	0.008396721	NA	NA	NA	0.001313573	0.016535839	NA	16.734	NA	55.03823	NA	34.3683910369873	0.000165810233738739	724	-4563	187.1022	0.013305	0.045411	0	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000006	TARA_20100309Z	TARA_039	PUMP	2010-03-18T04:27	18.5918	66.622	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-5	5	26.8177	27.6210625	0.38108	193.4	0.003323513	0.004728645	0	0.23	1.44	0.00138772	0.0255102	0.03	19.6168	2.09529	54.213753	543.1065	84.6746406555176	0.000236670312006027	724	-3272	464.6231	0.403157	NA	2.25	120	36.285	0.000441	-0.0001	0.001387	0.095	0.092049	8	35	82.875	29	554.625	115.143
TARA_N000000007	TARA_20100309Z	TARA_039	PUMP	2010-03-18T11:33	18.5839	66.4727	DCM	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-5	25	26.8122	NA	0.28957	193	0.003323513	0.004728645	0.1	0.26	1.28	0.00138772	0.0255102	0.06	29.1818	2.1758	54.151497	543.1065	81.8085517883301	0.000228897042688914	724	-3265	468.2075	0.403157	NA	2.25	120	36.332	0.000451	-0.00009	0.001456	0.1147	0.111774	8	35	82.875	29	554.625	115.143
TARA_N000000008	TARA_20100309Z	TARA_039	PUMP	2010-03-18T04:27	18.5918	66.622	SRF	SEQ-(500mL-or-15min)_W5-20	Trades Biome	IO	Indian Monsoon Gyres Province	5-20	5	26.8177	27.6210625	0.38108	193.4	0.003323513	0.004728645	0	0.23	1.44	0.00138772	0.0255102	0.03	19.6168	2.09529	54.213753	543.1065	84.6746406555176	0.000236670312006027	724	-3272	464.6231	0.403157	NA	2.25	120	36.285	0.000441	-0.0001	0.001387	0.095	0.092049	8	35	82.875	29	554.625	115.143
TARA_N000000009	TARA_20100309Z	TARA_039	PUMP	2010-03-18T11:33	18.5839	66.4727	DCM	SEQ-(500mL-or-15min)_W5-20	Trades Biome	IO	Indian Monsoon Gyres Province	5-20	25	26.8122	NA	0.28957	193	0.003323513	0.004728645	0.1	0.26	1.28	0.00138772	0.0255102	0.06	29.1818	2.1758	54.151497	543.1065	81.8085517883301	0.000228897042688914	724	-3265	468.2075	0.403157	NA	2.25	120	36.332	0.000451	-0.00009	0.001456	0.1147	0.111774	8	35	82.875	29	554.625	115.143
TARA_N000000011	TARA_20100309Z	TARA_039	NET	2010-03-18T05:05	18.5667	66.522	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian Monsoon Gyres Province	20-180	5	26.8177	27.6490255	0.38108	193.4	0.003323513	0.004728645	0	0.23	1.44	0.00138772	0.0255102	0.03	19.6168	2.09529	54.151497	543.1065	80.2851982116699	0.000235126572079025	724	-3272	464.6231	0.403157	NA	2.25	120	36.285	0.000441	-0.0001	0.001387	0.095	0.092049	8	35	82.875	29	554.625	115.143
TARA_N000000012	TARA_20100309Z	TARA_039	NET	2010-03-18T09:40	18.5745	66.4895	DCM	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian Monsoon Gyres Province	20-180	25	26.897	27.659422	0.28957	194	0.003323513	0.004728645	0	0.23	1.21	0.00138772	0.0255102	0.04	29.1818	2.1758	54.151497	543.1065	81.2633857727051	0.000228897042688914	724	-3265	468.2075	0.403157	NA	2.25	120	36.299	0.000439	-0.000102	0.001374	0.1227	0.119723	8	35	82.875	29	554.625	115.143
TARA_N000000013	TARA_20100309Z	TARA_039	NET	2010-03-18T08:20	18.5743	66.5029	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	IO	Indian Monsoon Gyres Province	180-2000	5	27.2061	27.6490255	0.28957	192.9	0.003323513	0.004728645	0	0.23	1.44	0.00138772	0.0255102	0.02	29.1818	2.09529	54.151497	543.1065	81.2633857727051	0.000228897042688914	724	-3265	468.2075	0.403157	NA	2.25	120	36.286	0.000447	-0.000094	0.001429	0.1163	0.113349	8	35	82.875	29	554.625	115.143
TARA_N000000014	TARA_20100309Z	TARA_039	NET	2010-03-18T10:41	18.5584	66.4725	DCM	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	IO	Indian Monsoon Gyres Province	180-2000	25	26.7483	27.659422	0.28957	192.5	0.003323513	0.004728645	0.1	0.26	1.28	0.00138772	0.0255102	0.09	29.1818	2.1758	54.151497	543.1065	71.9540061950684	0.000200001763005275	724	-3265	468.2075	0.403157	NA	2.25	120	36.369	0.000453	-0.000088	0.001469	0.122	0.11902	8	35	82.875	29	554.625	115.143
TARA_N000000025	TARA_20100309Z	TARA_039	CAST	2010-03-20T08:15	18.7341	66.3896	MES	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-5	270	15.6142	27.673762	0.1421	2.3	0.003323513	0.004728645	21.2	2.64	38.62	0.00138772	0.0255102	0	30.1842	1.99059	54.038	518.851	80.9858322143555	0.000207011005841196	726	-3147	462.0824	0.403157	NA	2.25	120	35.902	0.000382	-0.00016	0.000965	0.0329	0.028097	8	35	82.875	29	554.625	115.143
TARA_N000000026	TARA_20100309Z	TARA_039	CAST	2010-03-20T08:15	18.7341	66.3896	MES	SEQ-(500mL-or-15min)_W5-20	Trades Biome	IO	Indian Monsoon Gyres Province	5-20	270	15.6142	27.673762	0.1421	2.3	0.003323513	0.004728645	21.2	2.64	38.62	0.00138772	0.0255102	0	30.1842	1.99059	54.038	518.851	80.9858322143555	0.000207011005841196	726	-3147	462.0824	0.403157	NA	2.25	120	35.902	0.000382	-0.00016	0.000965	0.0329	0.028097	8	35	82.875	29	554.625	115.143
TARA_N000000027	TARA_20100309Z	TARA_039	CAST	2010-03-20T08:15	18.7341	66.3896	MES	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian Monsoon Gyres Province	20-180	270	15.6142	27.673762	0.1421	2.3	0.003323513	0.004728645	21.2	2.64	38.62	0.00138772	0.0255102	0	30.1842	1.99059	54.038	518.851	80.9858322143555	0.000207011005841196	726	-3147	462.0824	0.403157	NA	2.25	120	35.902	0.000382	-0.00016	0.000965	0.0329	0.028097	8	35	82.875	29	554.625	115.143
TARA_N000000028	TARA_20100309Z	TARA_038	CAST	2010-03-16T06:13	19.0351	64.5638	MES	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian Monsoon Gyres Province	20-180	340	14.9876	26.98454575	0.29724	2.4	0.001138785	0.004277769	23.4	2.64	38.94	0.001387726	0.030032598	0	19.3668	4.33027	53.5636	882.657	96.306526184082	0.000217769833398052	722	-3350	579.3061	0.005785	0.069484	0	120	36.021	0.000364	-0.000181	0.000834	0.0276	0.022108	11	32	107.545	31.636	487.091	122.6
TARA_N000000029	TARA_20100309Z	TARA_038	PUMP	2010-03-15T03:35	19.0393	64.4913	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-5	5	26.2314	26.96267725	0.25267	199.9	0.001138785	0.004277769	0.1	0.32	1.18	0.001387726	0.030032598	0.05	20.3622	4.12012	53.494293	917.2045	116.99991607666	0.00024428716278635	721	-3344	584.8344	0.005785	0.069484	0	120	36.618	0.000504	-0.000038	0.001821	0.0781	0.076342	11	32	107.545	31.636	487.091	122.6
